Price Date,MIC,Ticker,ISIN,Currency,Close Price,Traded Volume,Issued Shares,Traded Value,Market Capitalization,,,,,,
02/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.8200,"6,881","5,625,000"," 40,047.42 "," 32,737,500.00 ",,,,,,
03/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.9200,456,"5,625,000"," 2,699.52 "," 33,300,000.00 ",,,,,,
06/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,6.0000,221,"5,625,000"," 1,326.00 "," 33,750,000.00 ",,,,,,
07/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.9800,423,"5,625,000"," 2,529.54 "," 33,637,500.00 ",,,,,,
08/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,6.0000,724,"5,625,000"," 4,344.00 "," 33,750,000.00 ",,,,,,
09/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.9600,264,"5,625,000"," 1,573.44 "," 33,525,000.00 ",,,,,,
10/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.8600,886,"5,625,000"," 5,191.96 "," 32,962,500.00 ",,,,,,
13/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.8800,223,"5,625,000"," 1,311.24 "," 33,075,000.00 ",,,,,,
14/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.8400,176,"5,625,000"," 1,027.84 "," 32,850,000.00 ",,,,,,
17/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.8000,20,"5,625,000", 116.00 ," 32,625,000.00 ",,,,,,
20/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.7200,"1,244","5,625,000"," 7,115.68 "," 32,175,000.00 ",,,,,,
21/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.6200,"1,141","5,625,000"," 6,412.42 "," 31,612,500.00 ",,,,,,
22/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.6800,400,"5,625,000"," 2,272.00 "," 31,950,000.00 ",,,,,,
23/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.6800,"1,649","5,625,000"," 9,366.32 "," 31,950,000.00 ",,,,,,
24/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.1600,949,"5,625,000"," 4,896.84 "," 29,025,000.00 ",,,,,,
27/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.1800,"1,125","5,625,000"," 5,827.50 "," 29,137,500.00 ",,,,,,
28/02/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3800,"1,106","5,625,000"," 5,950.28 "," 30,262,500.00 ",,,,,,
01/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,19,"5,625,000", 102.60 ," 30,375,000.00 ",,,,,,
02/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,70,"5,625,000", 378.00 ," 30,375,000.00 ",,,,,,
03/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,160,"5,625,000", 864.00 ," 30,375,000.00 ",,,,,,
06/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,210,"5,625,000"," 1,134.00 "," 30,375,000.00 ",,,,,,
07/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3000,5,"5,625,000", 26.50 ," 29,812,500.00 ",,,,,,
08/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,50,"5,625,000", 270.00 ," 30,375,000.00 ",,,,,,
09/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,663,"5,625,000"," 3,580.20 "," 30,375,000.00 ",,,,,,
10/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,62,"5,625,000", 334.80 ," 30,375,000.00 ",,,,,,
13/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,195,"5,625,000"," 1,053.00 "," 30,375,000.00 ",,,,,,
14/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,300,"5,625,000"," 1,620.00 "," 30,375,000.00 ",,,,,,
15/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4200,202,"5,625,000"," 1,094.84 "," 30,487,500.00 ",,,,,,
16/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,729,"5,625,000"," 3,936.60 "," 30,375,000.00 ",,,,,,
17/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,314,"5,625,000"," 1,695.60 "," 30,375,000.00 ",,,,,,
20/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.1400,253,"5,625,000"," 1,300.42 "," 28,912,500.00 ",,,,,,
21/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3600,316,"5,625,000"," 1,693.76 "," 30,150,000.00 ",,,,,,
22/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3600,606,"5,625,000"," 3,248.16 "," 30,150,000.00 ",,,,,,
23/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3800,82,"5,625,000", 441.16 ," 30,262,500.00 ",,,,,,
27/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3600,100,"5,625,000", 536.00 ," 30,150,000.00 ",,,,,,
28/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3400,27,"5,625,000", 144.18 ," 30,037,500.00 ",,,,,,
29/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3400,401,"5,625,000"," 2,141.34 "," 30,037,500.00 ",,,,,,
30/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.1200,105,"5,625,000", 537.60 ," 28,800,000.00 ",,,,,,
31/03/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2400,901,"5,625,000"," 4,721.24 "," 29,475,000.00 ",,,,,,
03/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.7000,127,"5,625,000", 723.90 ," 32,062,500.00 ",,,,,,
04/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.6500,230,"5,625,000"," 1,299.50 "," 31,781,250.00 ",,,,,,
05/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.6500,138,"5,625,000", 779.70 ," 31,781,250.00 ",,,,,,
06/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4500,"1,011","5,625,000"," 5,509.95 "," 30,656,250.00 ",,,,,,
07/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2500,"3,965","5,625,000"," 20,816.25 "," 29,531,250.00 ",,,,,,
10/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4500,979,"5,625,000"," 5,335.55 "," 30,656,250.00 ",,,,,,
11/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,46,"5,625,000", 248.40 ," 30,375,000.00 ",,,,,,
12/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,492,"5,625,000"," 2,656.80 "," 30,375,000.00 ",,,,,,
13/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,110,"5,625,000", 594.00 ," 30,375,000.00 ",,,,,,
18/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.4000,"3,794","5,625,000"," 20,487.60 "," 30,375,000.00 ",,,,,,
19/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3500,"1,290","5,625,000"," 6,901.50 "," 30,093,750.00 ",,,,,,
20/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3000,10,"5,625,000", 53.00 ," 29,812,500.00 ",,,,,,
21/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2500,455,"5,625,000"," 2,388.75 "," 29,531,250.00 ",,,,,,
24/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2500,57,"5,625,000", 299.25 ," 29,531,250.00 ",,,,,,
25/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2500,134,"5,625,000", 703.50 ," 29,531,250.00 ",,,,,,
26/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2500,95,"5,625,000", 498.75 ," 29,531,250.00 ",,,,,,
27/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.2000,488,"5,625,000"," 2,537.60 "," 29,250,000.00 ",,,,,,
28/04/2023,XBSE,AAB,ROJ1IZXEYIU6,RON,5.3000,10,"5,625,000", 53.00 ," 29,812,500.00 ",,,,,,
30/12/2022,XBSE,AAG,ROAAGEACNOR7,RON,3.5200,"1,000","10,000,000"," 3,520.00 "," 35,200,000.00 ",,,,,,
03/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.5200,"1,511","10,000,000"," 5,318.72 "," 35,200,000.00 ",,,,,,
04/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6200,"1,185","10,000,000"," 4,289.70 "," 36,200,000.00 ",,,,,,
05/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6000,"2,230","10,000,000"," 8,028.00 "," 36,000,000.00 ",,,,,,
09/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,"3,434","10,000,000"," 12,499.76 "," 36,400,000.00 ",,,,,,
10/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6000,"3,008","10,000,000"," 10,828.80 "," 36,000,000.00 ",,,,,,
11/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6200,381,"10,000,000"," 1,379.22 "," 36,200,000.00 ",,,,,,
12/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,85,"10,000,000", 309.40 ," 36,400,000.00 ",,,,,,
13/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6200,150,"10,000,000", 543.00 ," 36,200,000.00 ",,,,,,
17/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.5800,250,"10,000,000", 895.00 ," 35,800,000.00 ",,,,,,
19/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6200,"1,002","10,000,000"," 3,627.24 "," 36,200,000.00 ",,,,,,
20/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,632,"10,000,000"," 2,300.48 "," 36,400,000.00 ",,,,,,
23/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,"3,909","10,000,000"," 14,228.76 "," 36,400,000.00 ",,,,,,
26/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,659,"10,000,000"," 2,398.76 "," 36,400,000.00 ",,,,,,
27/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,397,"10,000,000"," 1,445.08 "," 36,400,000.00 ",,,,,,
30/01/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6400,"1,947","10,000,000"," 7,087.08 "," 36,400,000.00 ",,,,,,
01/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7000,"1,739","10,000,000"," 6,434.30 "," 37,000,000.00 ",,,,,,
02/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7000,"1,924","10,000,000"," 7,118.80 "," 37,000,000.00 ",,,,,,
03/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7000,"1,594","10,000,000"," 5,897.80 "," 37,000,000.00 ",,,,,,
06/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7000,459,"10,000,000"," 1,698.30 "," 37,000,000.00 ",,,,,,
07/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7000,254,"10,000,000", 939.80 ," 37,000,000.00 ",,,,,,
08/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7000,"1,900","10,000,000"," 7,030.00 "," 37,000,000.00 ",,,,,,
09/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6600,"1,959","10,000,000"," 7,169.94 "," 36,600,000.00 ",,,,,,
10/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6800,"1,183","10,000,000"," 4,353.44 "," 36,800,000.00 ",,,,,,
13/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.6200,"1,537","10,000,000"," 5,563.94 "," 36,200,000.00 ",,,,,,
15/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7200,"5,611","10,000,000"," 20,872.92 "," 37,200,000.00 ",,,,,,
17/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"518,474","10,000,000"," 1,970,201.20 "," 38,000,000.00 ",,,,,,
21/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8600,"7,215","10,000,000"," 27,849.90 "," 38,600,000.00 ",,,,,,
22/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,"8,004","10,000,000"," 30,735.36 "," 38,400,000.00 ",,,,,,
23/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"9,584","10,000,000"," 36,419.20 "," 38,000,000.00 ",,,,,,
24/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,"8,801","10,000,000"," 33,795.84 "," 38,400,000.00 ",,,,,,
27/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,"8,606","10,000,000"," 33,047.04 "," 38,400,000.00 ",,,,,,
28/02/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,"7,255","10,000,000"," 27,859.20 "," 38,400,000.00 ",,,,,,
01/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"6,965","10,000,000"," 26,467.00 "," 38,000,000.00 ",,,,,,
02/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7600,"7,567","10,000,000"," 28,451.92 "," 37,600,000.00 ",,,,,,
03/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"10,632","10,000,000"," 40,401.60 "," 38,000,000.00 ",,,,,,
06/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7400,"3,000","10,000,000"," 11,220.00 "," 37,400,000.00 ",,,,,,
07/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,270,"10,000,000"," 1,026.00 "," 38,000,000.00 ",,,,,,
08/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8200,75,"10,000,000", 286.50 ," 38,200,000.00 ",,,,,,
09/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,1,"10,000,000", 3.80 ," 38,000,000.00 ",,,,,,
10/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7800,"2,000","10,000,000"," 7,560.00 "," 37,800,000.00 ",,,,,,
13/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"4,608","10,000,000"," 17,510.40 "," 38,000,000.00 ",,,,,,
15/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8200,"10,109","10,000,000"," 38,616.38 "," 38,200,000.00 ",,,,,,
16/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,775,"10,000,000"," 2,976.00 "," 38,400,000.00 ",,,,,,
17/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8200,"2,547","10,000,000"," 9,729.54 "," 38,200,000.00 ",,,,,,
20/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"1,080","10,000,000"," 4,104.00 "," 38,000,000.00 ",,,,,,
21/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"1,444","10,000,000"," 5,487.20 "," 38,000,000.00 ",,,,,,
23/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7200,125,"10,000,000", 465.00 ," 37,200,000.00 ",,,,,,
24/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,60,"10,000,000", 228.00 ," 38,000,000.00 ",,,,,,
27/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8200,"1,559","10,000,000"," 5,955.38 "," 38,200,000.00 ",,,,,,
28/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,846,"10,000,000"," 3,248.64 "," 38,400,000.00 ",,,,,,
29/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,"2,000","10,000,000"," 7,680.00 "," 38,400,000.00 ",,,,,,
30/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,32,"10,000,000", 122.88 ," 38,400,000.00 ",,,,,,
31/03/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,650,"10,000,000"," 2,496.00 "," 38,400,000.00 ",,,,,,
03/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8200,209,"10,000,000", 798.38 ," 38,200,000.00 ",,,,,,
04/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8200,925,"10,000,000"," 3,533.50 "," 38,200,000.00 ",,,,,,
05/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,430,"10,000,000"," 1,634.00 "," 38,000,000.00 ",,,,,,
06/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,"2,015","10,000,000"," 7,657.00 "," 38,000,000.00 ",,,,,,
07/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,26,"10,000,000", 98.80 ," 38,000,000.00 ",,,,,,
10/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,804,"10,000,000"," 3,055.20 "," 38,000,000.00 ",,,,,,
11/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8600,"1,163","10,000,000"," 4,489.18 "," 38,600,000.00 ",,,,,,
18/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,405,"10,000,000"," 1,555.20 "," 38,400,000.00 ",,,,,,
20/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,378,"10,000,000"," 1,451.52 "," 38,400,000.00 ",,,,,,
21/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.7800,244,"10,000,000", 922.32 ," 37,800,000.00 ",,,,,,
25/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8000,300,"10,000,000"," 1,140.00 "," 38,000,000.00 ",,,,,,
26/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,100,"10,000,000", 384.00 ," 38,400,000.00 ",,,,,,
27/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8400,730,"10,000,000"," 2,803.20 "," 38,400,000.00 ",,,,,,
28/04/2023,XBSE,AAG,ROAAGEACNOR7,RON,3.8600,"1,039","10,000,000"," 4,010.54 "," 38,600,000.00 ",,,,,,
30/12/2022,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6600,"136,368","16,980,000"," 90,002.88 "," 11,206,800.00 ",,,,,,
03/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6940,650,"16,980,000", 451.10 ," 11,784,120.00 ",,,,,,
04/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6960,718,"16,980,000", 499.73 ," 11,818,080.00 ",,,,,,
05/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7080,"1,201","16,980,000", 850.31 ," 12,021,840.00 ",,,,,,
06/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7080,100,"16,980,000", 70.80 ," 12,021,840.00 ",,,,,,
09/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7060,300,"16,980,000", 211.80 ," 11,987,880.00 ",,,,,,
10/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7060,"1,626","16,980,000"," 1,147.96 "," 11,987,880.00 ",,,,,,
11/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7080,"2,715","16,980,000"," 1,922.22 "," 12,021,840.00 ",,,,,,
12/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6960,"51,430","16,980,000"," 35,795.28 "," 11,818,080.00 ",,,,,,
13/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6900,"40,750","16,980,000"," 28,117.50 "," 11,716,200.00 ",,,,,,
16/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6920,"5,850","16,980,000"," 4,048.20 "," 11,750,160.00 ",,,,,,
17/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.6980,104,"16,980,000", 72.59 ," 11,852,040.00 ",,,,,,
18/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7040,700,"16,980,000", 492.80 ," 11,953,920.00 ",,,,,,
19/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7060,958,"16,980,000", 676.35 ," 11,987,880.00 ",,,,,,
20/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7040,251,"16,980,000", 176.70 ," 11,953,920.00 ",,,,,,
23/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7020,"1,039","16,980,000", 729.38 ," 11,919,960.00 ",,,,,,
25/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7040,506,"16,980,000", 356.22 ," 11,953,920.00 ",,,,,,
26/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7060,"2,350","16,980,000"," 1,659.10 "," 11,987,880.00 ",,,,,,
27/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7560,"17,080","16,980,000"," 12,912.48 "," 12,836,880.00 ",,,,,,
30/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7500,225,"16,980,000", 168.75 ," 12,735,000.00 ",,,,,,
31/01/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7540,"1,200","16,980,000", 904.80 ," 12,802,920.00 ",,,,,,
01/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7220,151,"16,980,000", 109.02 ," 12,259,560.00 ",,,,,,
02/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7540,995,"16,980,000", 750.23 ," 12,802,920.00 ",,,,,,
03/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7560,"2,624","16,980,000"," 1,983.74 "," 12,836,880.00 ",,,,,,
06/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7560,360,"16,980,000", 272.16 ," 12,836,880.00 ",,,,,,
07/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7760,810,"16,980,000", 628.56 ," 13,176,480.00 ",,,,,,
08/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7760,735,"16,980,000", 570.36 ," 13,176,480.00 ",,,,,,
09/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7740,200,"16,980,000", 154.80 ," 13,142,520.00 ",,,,,,
10/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7740,188,"16,980,000", 145.51 ," 13,142,520.00 ",,,,,,
13/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.7760,690,"16,980,000", 535.44 ," 13,176,480.00 ",,,,,,
14/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8400,"1,850","16,980,000"," 1,554.00 "," 14,263,200.00 ",,,,,,
15/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8500,"12,484","16,980,000"," 10,611.40 "," 14,433,000.00 ",,,,,,
16/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8900,181,"16,980,000", 161.09 ," 15,112,200.00 ",,,,,,
17/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9480,310,"16,980,000", 293.88 ," 16,097,040.00 ",,,,,,
20/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9440,"7,330","16,980,000"," 6,919.52 "," 16,029,120.00 ",,,,,,
21/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9200,"5,544","16,980,000"," 5,100.48 "," 15,621,600.00 ",,,,,,
22/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9380,"6,650","16,980,000"," 6,237.70 "," 15,927,240.00 ",,,,,,
23/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9340,"4,929","16,980,000"," 4,603.69 "," 15,859,320.00 ",,,,,,
24/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9000,"8,296","16,980,000"," 7,466.40 "," 15,282,000.00 ",,,,,,
27/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8960,"11,962","16,980,000"," 10,717.95 "," 15,214,080.00 ",,,,,,
28/02/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9280,"1,269","16,980,000"," 1,177.63 "," 15,757,440.00 ",,,,,,
01/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9200,310,"16,980,000", 285.20 ," 15,621,600.00 ",,,,,,
02/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9280,"14,770","16,980,000"," 13,706.56 "," 15,757,440.00 ",,,,,,
03/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9260,120,"16,980,000", 111.12 ," 15,723,480.00 ",,,,,,
06/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9140,270,"16,980,000", 246.78 ," 15,519,720.00 ",,,,,,
07/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9140,130,"16,980,000", 118.82 ," 15,519,720.00 ",,,,,,
08/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9140,100,"16,980,000", 91.40 ," 15,519,720.00 ",,,,,,
09/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9140,1,"16,980,000", 0.91 ," 15,519,720.00 ",,,,,,
10/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9100,"1,019","16,980,000", 927.29 ," 15,451,800.00 ",,,,,,
13/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9080,500,"16,980,000", 454.00 ," 15,417,840.00 ",,,,,,
14/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9080,"1,210","16,980,000"," 1,098.68 "," 15,417,840.00 ",,,,,,
16/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9040,350,"16,980,000", 316.40 ," 15,349,920.00 ",,,,,,
17/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9040,402,"16,980,000", 363.41 ," 15,349,920.00 ",,,,,,
20/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8980,400,"16,980,000", 359.20 ," 15,248,040.00 ",,,,,,
21/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9060,"4,975","16,980,000"," 4,507.35 "," 15,383,880.00 ",,,,,,
22/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9000,270,"16,980,000", 243.00 ," 15,282,000.00 ",,,,,,
23/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9000,730,"16,980,000", 657.00 ," 15,282,000.00 ",,,,,,
24/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9060,"19,987","16,980,000"," 18,108.22 "," 15,383,880.00 ",,,,,,
27/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.9000,50,"16,980,000", 45.00 ," 15,282,000.00 ",,,,,,
28/03/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8660,541,"16,980,000", 468.51 ," 14,704,680.00 ",,,,,,
03/04/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8900,586,"16,980,000", 521.54 ," 15,112,200.00 ",,,,,,
04/04/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8850,269,"16,980,000", 238.07 ," 15,027,300.00 ",,,,,,
06/04/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8600,"2,955","16,980,000"," 2,541.30 "," 14,602,800.00 ",,,,,,
07/04/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8450,"4,599","16,980,000"," 3,886.16 "," 14,348,100.00 ",,,,,,
10/04/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8400,851,"16,980,000", 714.84 ," 14,263,200.00 ",,,,,,
11/04/2023,XBSE,ADISS,ROL8TEGLBRX2,RON,0.8000,"5,604","16,980,000"," 4,483.20 "," 13,584,000.00 ",,,,,,
